"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"AV-FN-001","BOQUILLAS C/GUIA BAJ 2""","(P/BAJANTE DE 2"")","Accesorios/Boquillas de Bajantes","VEB","Y"
"AV-FN-002","BOQUILLAS C/GUIA BAJ 21/4","(P/BAJANTE 2 1/4"")","Accesorios/Boquillas de Bajantes","VEB","Y"
"AV-FN-003","BOQUILLAS FORD BACHACO","(FORD 750 BACHACO)","Accesorios/Boquillas de Bajantes","VEB","Y"
"AV-FN-004","BOQUILLAS BAJ./TURBO","(BAJ. MACK TURBO)","Accesorios/Boquillas de Bajantes","VEB","Y"
"AV-FN-004-1","BOQUILLAS BAJ. 3 1/2"" ","(P/BAJANTE 3 1/2"")","Accesorios/Boquillas de Bajantes","VEB","Y"
"AV-FN-005","BOQUILLAS TOYOTA","(P/BAJANTE TOYOTA)","Accesorios/Boquillas de Bajantes","VEB","Y"
