"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"SC-FP-008","SIL. 4"" X 6 3/4"" X 35 CTS","(P/FIAT Y ADAPTAC)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-009","SIL. 3 1/2"" X 6 3/4"" X 35","(P/FIAT Y ADAPTAC)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-010","SIL. 3"" X 6 3/4"" X 35 CTS","(P/FIAT Y ADAPTAC)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-011","SIL. 2 1/2"" X 6 3/4"" X 35","(P/FIAT Y ADAPTAC)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-016","SIL. 2 1/2"" X 6 3/4"" X 40 CTS EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-017","SIL. 3"" X 6 3/4"" X 40 CTS EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-018","SIL. 3 1/2"" X 6 3/4"" X 40 CTS EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-018-1","SIL .31/2"" X 8"" X 40 EN L","(MACK DM-800)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-018-2","SIL. 31/2"" X 63/4"" X 50 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-019","SIL. 4"" X 6 3/4"" X 40 CTS EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-019-1","SIL. 4"" X 8"" X 90 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-020","SIL. 4"" X 8"" X 70 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-020-1","SIL. 5"" X 8"" X 70 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-020-3","SIL. 4"" X 9"" X 50 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-020-4","SIL. 4"" X 8"" X 50 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-021","SIL. 3"" X 8"" X 70 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-021-1","SIL. 3"" X 8"" X 70 ",,"Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-022","SIL. 3"" X 8"" X 40 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-022-1","SIL. 3"" x 8"" x 35 CMS","(MACK DM-800)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-022-2","SIL. 3"" x 8"" x 50 CMS EN L",,"Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-023","SIL. 3"" X 6 3/4"" X 40 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-023-1","SIL. 3"" X 63/4"" X 70CMT","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-024","SIL. 31/2"" X 8"" X 70 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-024-1","SIL. 31/2"" X 8"" X 60","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-024-2","SIL. 31/2"" X 4"" X 8"" X 70 EN L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-025","SIL. 2 1/2"" X 6 3/4"" X 40 ","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-026","SIL. 2 1/2"" X 8"" X 70 L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-027","SIL. 3"" X 6 3/4"" X 50 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-027-1","SIL. 2 1/2"" X 6"" X 60 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-028","SIL. 3"" X 6 3/4 X 60 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-029","SIL. 3"" X 8"" X 50 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-030","SIL. 4"" X 6 3/4"" X 40 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-031","SIL. 4"" X 6 3/4"" X 50 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-031-1","SIL. 4"" X 6 3/4"" X 50 CTS L","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-032","SIL. 4"" X 8"" X 50 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-033","SIL. 4"" X 8"" X 60 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-033-1","SIL. 4"" X 8"" X 70 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-033-2","SIL. 4"" X 8"" X 80 CMTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-034","SIL. 3 1/2"" X 8"" X 40 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-035","SIL. 3 1/2"" X 8"" X 50 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-036","SIL. 3 1/2"" X 6 3/4"" X 50","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-036-1","SIL.31/2"" X  63/4"" X 70CMS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-037","SIL. 3 1/2"" X 8"" X 80 CTS","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-038","SIL. 3 1/2"" X  6 3/4"" X 40","(ADAPTAC DIESEL)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-039-1","SIL. MACK MEDIO CACHETE","(MACK DM-800)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-039-2","SIL. MACK MEDIO CACHETE 5"""," 2ME3106 DM-800","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-040","SIL. 3"" X 8"" X 80 CMTS","(ADAPTACION DIESEL","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-041","SIL. 2 1/2"" X 6 3/4"" X 50","(ADAPTACION DIESEL","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-041-1","SIL.21/2"" X 63/4"" X 35 CMS","(TRACTOR FORD 7600","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
