"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"IV-FN-TR-001","SILENCIADOR EUROTRAKKER",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-002","TUBO BAJANTE 4¨",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-003","TUBO INTERMEDIO DE 5¨",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-004","CODO EXTE. DE 5¨CROMADA",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-005","COLA CROMADA 5 X 50 CTS",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-006","MALLA PROTECTORA EN ALUMINIO",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-007","ABRAZADERA P/PROTEC. CROM",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-008","ABRAZADERA DEL TIRANTE 5¨CROM.",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
"IV-FN-TR-009","ABRAZADERA FAJA 5¨",,"Sistemas de Escapes/IVECO EUROTRAKKER","VEB","Y"
