"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"SI-S-0018-G","SILENC NO. 4 N 8 9 4 1GAL","(OVALADO DE 4"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0019","SILENC NO. 4 N 7 8 7 0","(OVALADO DE 4"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0019-G","SILENC NO. 4 N 7 8 7 0GAL","(OVALADO DE 4"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0020","SILENC NO. 2 W 4 0 7 6","(PLANTA ELECTRICA)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0020-G","SILENC NO. 2 W 4 0 7 6","(PLANTA ELECTRICA)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0021","SILENC NO. 9 S 7 0 7 9","(OVALADO DE 5 A 4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0021-G","SILENC NO. 9 S 7 0 7 9GAL","(OVALADO DE 5 A 4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0022","SILENC NO. 4 N 5 1 8 4","(OVALADO 6 X 6 1/2","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0022-G","SILENC NO. 4 N 5 1 8 4GAL","(OVALADO 6 X 6 1/2","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0023","SILENC NO. 7 N 4 8 3 9","(OVAL.63/4""A61/2"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0023-G","SILENC NO. 7 N 4 8 3 9GAL","(OVALADO DE 6 3/4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0024","SILENC NO. 4 W 8 4 8 5","(OVALADO P/D-8L)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0024-G","SILENC NO. 4 W 8 4 8 5GAL","(OVALADO P/D-8L)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0025","SILENC NO. 7 W 5 8 6 7","(DE 6 3/4 P/D-9L)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0025-G","SILENC NO. 7 W 5 8 6 7GAL","(DE 6 3/4 P/D-9L)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0026","SILENC NO. 7 W 8 4 4 5","(OVALADO DE 6 3/4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0026-G","SILENC NO. 7 W 8 4 4 5GAL","(OVALADO DE 6 3/4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0027","SILENC NO. 4 N 6 6 3 8","(ACOSTADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0027-G","SILENC NO. 4 N 6 6 3 8GAL","(ACOSTADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0028","SILENC NO. 8 S 4 9 9 6","(OVALADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0028-G","SILENC NO. 8 S 4 9 9 6GAL","(OVALADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0029","SILENC NO. 1 W 2 5 7 2","(OVALADO DE 5 X 4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0029-G","SILENC NO. 1 W 2 5 7 2GAL","(OVALADO DE 5 X 4)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0030","SILENC NO. 1 N 2 9 3 6","(OVALADO DE 5 X 5)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0030-G","SILENC NO. 1 N 2 9 3 6GAL","(OVALADO DE 5 X 5)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0031","SILENC NO. 6 N 7 7 7 7","(OVALADO DE 5 X 6)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0031-G","SILENC NO. 6 N 7 7 7 7GAL","(OVALADO DE 5 X 6)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0032","SILENC NO. 7 N 4 6 7 4","(OVALADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0032-G","SILENC NO. 7 N 4 6 7 4GAL","(OVALADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0033","SILENC NO. 8 S 6 4 4 3","(OVALADO DE 6"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0033-G","SILENC NO. 8 S 6 4 4 3GAL","(OVALADO DE 6"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0034","SILENC NO. 7 N 1 3 9 3","(            )","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0034-G","SILENC NO. 7 N 1 3 9 3GAL","(            )","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0035","SILENC NO. 4 W 8 4 6 1","(OVALADO 5 x 41/2)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0035-G","SILENC NO. 4 W 8 4 6 1GAL","(OVALADO 5 X 41/2)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0036","SIL.GALVANIZADO","(OVALADO DE 5""a6"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0037","SILENC NO. 6 N 4 1 8 4","(PARA 21-B)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0037-G","SILENC NO. 6 N 4 1 8 4GAL","(PARA 21-B)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0038","SILENC NO. 8 N 9 4 6 3","(PARA D-4, 615)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0038-G","SILENC NO. 8 N 9 4 6 3GAL","(PARA D-4, 615)","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0039","SILENC NO. 4 N 6 6 4 0","(ACOSTADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0039-G","SILENC NO. 4 N 6 6 4 0GAL","(ACOSTADO DE 3"")","Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0040","SILENC NO. 8 N 5 3 8 8",,"Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0040-G","SILENC NO. 8 N 5 3 8 8GAL",,"Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0041","SILENC NO. 7 E 2 9 4 4",,"Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
"SI-S-0041-G","SILENC NO. 7 E 2 9 4 4GAL",,"Silenciadores y Extensiones Caterpillar/Silenciadores para Caterpillar","VEB","Y"
