"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"ENFN-3300","TUBO INTERMEDIO",450856053,"Sistemas de Escapes/ENCAVA ENT-3300","VEB","Y"
"ENFN-33001","TUBO ESCAPE BAJANTE",450858451,"Sistemas de Escapes/ENCAVA ENT-3300","VEB","Y"
"ENFN-33002","COLA ESCAPE",450856172,"Sistemas de Escapes/ENCAVA ENT-3300","VEB","Y"
"ENFN-33003","SILENCIADOR 3300",847770,"Sistemas de Escapes/ENCAVA ENT-3300","VEB","Y"
"ENFN-33004","BAJANTE DE ESCAPE",450858021,"Sistemas de Escapes/ENCAVA ENT-3300","VEB","Y"
"ENFN-33005","TUBO DE ADMISION 5¨ ENT. DE AIRE",450860321,"Sistemas de Escapes/ENCAVA ENT-3300","VEB","Y"
