"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"IV-FN-9015","SILENCIADOR EUROTECH",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9016","TUBO INTERMEDIO DE 5¨",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9017","MALLA PROTECTORA EN ALUMINIO",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9019","CODO EXTE. DE 5¨CROMADA",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9020","TUBO BAJANTE 4¨",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9021","COLA CROMADA 5 X 1 MTS",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9022","ABRAZADERA P/PROTEC. CROM",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9027","ABRAZADERA DEL TIRANTE 5¨CROM.",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
"IV-FN-9028","ABRAZADERA FAJA 5¨",,"Sistemas de Escapes/IVECO EUROTECH","VEB","Y"
