"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"SC-CH-001","SIL. COSECHADORA M.FERGUN","(MASEY FERGUSON)","Silenciadores/Silenciadores Cosechadora","VEB","Y"
"SC-CH-002","SIL. COSECHADORA JD 955","(JHON DEERE 955)","Silenciadores/Silenciadores Cosechadora","VEB","Y"
"SC-CH-003","SIL. COSECHADORA LAVERDA","(LAVERDA 152 2 1/2","Silenciadores/Silenciadores Cosechadora","VEB","Y"
