"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"CL-FN-9482","COLA DOBLE 4"" BORDE CONIFICADO",,"Colas Cromadas de Lujo","VEB","Y"
"CL-FN-9422","COLA CODO CROM 4"" x 21/2 ","CORTE REDONDO","Colas Cromadas de Lujo","VEB","Y"
