"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"SI-E-0018-G","EXTENS NO. 7 W 5 5 2 3GAL","(DE 6 3/4"" C/CONO)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0019","EXTENS NO. 2 G 9 2 5 4","(DE 6 1/2 P/769)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0019-G","EXTENS NO. 2 G 9 2 5 4GAL","(DE 6 1/2 P/769)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0020","EXTENS NO. 9 S 7 2 9 1","(DE 6,89 X 97 C/C","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0020-G","EXTENS NO. 9 S 7 2 9 1GAL","(DE 6,89 X 97 C/C","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0021","EXTENS NO. 4 N 5 9 5 8","(DE 6"" X 1.26 MTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0021-G","EXTENS NO. 4 N 5 9 5 8GAL","(DE 6"" X 1.26 MTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0022","EXTENS NO. 1 M 5 2 7 0","(DE 4 1/2"" X 70)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0022-G","EXTENS NO. 1 M 5 2 7 0GAL","(DE 4 1/2"" X 70)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0023","EXTENS NO. 7 S 8 7 3 6","(DE 4 1/2"" X 57)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0023-G","EXTENS NO. 7 S 8 7 3 6GAL","(DE 4 1/2"" X 57)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0024","EXTENS NO. 9 S 8 4 8 2","(DE 5,93 X 93 C/CONO)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0024-G","EXTENS NO. 9 S 8 4 8 2GAL","(DE 5,93 X 93 C/CONO)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0025","EXTENS NO. 3 R 5 3 2 7","(DE 6 3/4"" X 89 CT","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0025-G","EXTENS NO. 3 R 5 3 2 7GAL","(DE 6 3/4"" X 89 CT","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0026","EXTENS NO. 2 P 2 7 8 4","(DE 5"" X 75 C/CONO","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0026-G","EXTENS NO. 2 P 2 7 8 4GAL","(DE 5"" X 75 C/CONO","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0027","EXTENS NO. 7 N 4 6 1 8","(DE 5"" X 75 C/CONO","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0027-G","EXTENS NO. 7 N 4 6 1 8GAL","(DE 5"" X 75 C/CONO","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0028","EXTENS NO. 8 S 5 4 3 7","(DE 6"" X 35 CMTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0028-G","EXTENS NO. 8 S 5 4 3 7GAL","(DE 6"" X 35 CMTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0029","EXTENS NO. 8 S 6 7 8 2","(DE 5"" X 30 CMTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0029-G","EXTENS NO. 8 S 6 7 8 2GAL","(DE 5"" X 30 CMTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0030","EXTENS NO. 6 N 7 7 7 8","(DE 6"" X 1,20 MTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
